person_capacity,bedrooms,amenity_count,room_type_encoded,host_multi_listing,dist_km,is_superhost_int,review_score_composite,kaggle_median_lifestyle,kaggle_median_metro_dist_km,host_tenure_days,capacity_x_dist,bedrooms_x_amenity,dist_km_sq,log_dist_km,inv_dist_km,host_response_rate_num,host_acceptance_rate_num,review_velocity_l30d,availability_rate,neighbourhood_median_price,dist_x_score,superhost_x_score,room_x_capacity,tenure_x_multi,amenity_per_bedroom,listing_index
-0.074925505,-0.056784958,-0.0077342773,-0.0049285125,-0.012916308,-0.054603536,-0.008646014,0.08803367,0.0004026835,-0.00021837487,-0.021778367,0.023895705,-0.04970895,-0.020760747,-0.0056796856,-0.009935003,0.10803077,0.111274324,0.0636065,0.27286792,-0.0018335328,-0.003912093,-0.011895536,-0.0013957002,-0.074280515,0.096806385,70623
-0.11826735,-0.064043775,-0.013493211,-0.0026034,0.003022396,-0.085918024,-0.015052846,-0.13300467,0.00031539894,0.0007038382,-0.06565411,-0.02606671,-0.015731357,-0.025684573,-0.005440791,-0.0113774175,-0.021872979,-0.0076594516,-0.080596015,0.025098762,0.19974642,-0.029001376,-0.02409492,-0.13491078,0.011377341,-0.010010307,70696
0.04283334,-0.055529557,-0.00037693625,-0.0072876583,0.004697536,-0.054400355,-0.013268545,-0.14789015,0.00023092236,0.0005331782,-0.05959651,-0.004143318,-0.061047822,-0.00859033,-0.0032750757,-0.01333308,-0.006427288,-0.043684863,0.08655098,0.06586615,-0.07840381,0.02395658,-0.012289175,-0.00032204966,0.014068599,-0.01188298,75970
0.009184917,-0.058532476,0.017801583,-0.0047151605,0.0035392337,0.06908489,-0.02867317,-0.09798125,-0.00033215302,-0.00080676575,0.022609204,0.0040727924,-0.062352166,0.022616073,0.005052782,0.0022125933,-0.01532254,-0.011023695,-0.15095921,0.016622325,0.048505705,0.0027087189,-0.046522714,-0.0046725273,0.07859944,-0.0054028765,67475
0.11812861,0.2631714,0.04442084,-0.0063333404,0.0045828996,0.13688457,0.017294707,0.16209412,-0.0016091228,-0.0029836623,-0.04519897,0.014259678,0.23998585,0.042286456,0.015529494,0.034250744,-0.010374433,0.0024808967,-0.023977181,0.005079029,0.20680247,0.004291671,0.069270365,0.061566755,0.03769852,0.0053187464,77022
0.02433043,0.053461134,-0.016104009,-0.0041491133,0.0041147238,-0.08343658,-0.019137729,-0.117493145,0.00011097897,-0.002721308,-0.09997785,-0.0036506753,0.03587325,-0.031684894,-0.008957133,-0.017580442,-0.0132149905,-0.05705366,0.04866874,-0.0229783,-0.26384598,-0.008807393,-0.016392479,-0.004621755,-0.029843656,-0.008643852,63738
0.025714498,-0.046393637,-0.018872786,-0.007777775,0.0044065574,0.10585852,-0.015275335,-0.16230683,-0.00095521484,-0.0059510036,-0.086402334,0.025875017,-0.025130063,0.030120686,0.009835658,0.0021413716,-0.012284375,0.059109706,0.09780223,-0.024872066,0.13944313,0.025555613,-0.01787577,-0.0013926276,0.007298202,-0.016604317,65240
-0.07037094,-0.042592295,-0.02474063,-0.009990146,0.0052539413,0.14591444,-0.0076466464,-0.16192614,-0.00047049677,-0.0026827813,-0.006381223,-0.032725412,-0.05987756,0.041044567,0.017056543,0.019761916,-0.014231257,-0.0064569903,0.0734083,-0.084751196,0.15706523,0.030564412,-0.007937276,-0.0116767315,-0.023982733,-0.038050067,73238
0.016091457,-0.06909185,-0.03711382,-0.005920182,-0.013958361,0.07833941,0.010139341,-0.01959143,-0.0026384192,-0.005850793,-0.05421979,0.00023174411,-0.06490564,0.033733763,0.0075631347,0.02737001,-0.01418165,-0.051282644,-0.06945962,-0.020162772,0.13527651,0.013311992,-0.014139419,-0.0039678584,-0.11390724,-0.014549158,65289
0.035852488,0.076985046,-0.008718572,-0.007699253,0.0014368115,-0.05656466,-0.0063611893,0.118214466,0.00015548407,0.00022405673,-0.044578094,-0.006130273,0.046457876,-0.019239187,-0.0042784316,-0.008829267,0.043522675,0.06611086,-0.089585915,0.012285349,0.18020698,-0.00582327,-0.01860195,-0.011660654,0.004643784,-0.0026769876,77486
0.018442854,0.0950547,-0.019283284,-0.005378889,-0.016160076,0.08095181,0.014323055,0.053881094,-0.0014075136,-0.005455701,-0.0095667085,0.02249683,0.09907141,0.030903587,0.0054563857,0.0013572727,-0.013559797,-0.0016138793,-0.044709567,-0.026426118,-0.19581994,-0.008095019,0.014339679,0.004012628,-0.10613433,-3.5413777e-05,66015
-0.03793392,-0.05561253,-0.017309112,-0.0072475714,0.0052697044,0.0062110196,-0.012242374,-0.11860164,0.00014459925,0.0004465274,-0.016251463,-0.0042355997,-0.06119036,0.008083112,-0.00330772,-0.0064086663,-0.008979932,-0.01215522,-0.051151082,-0.029125474,-0.1524013,-0.021051595,-0.012408505,0.005161871,0.02676443,-0.00053040456,74341
-0.046814498,0.04973943,-0.011463173,-0.0036728755,0.006673125,-0.08209226,-0.028370991,-0.07528131,0.00010254901,-0.0011616881,0.048384164,0.024555897,0.036094923,-0.030984642,-0.009782437,-0.01813674,-0.014820789,-0.074497886,0.0440702,-0.009230589,-0.22639064,-0.0063193594,-0.012212192,-0.0015623119,0.03578714,-0.0024584432,72255
-0.062857874,-0.06072655,-0.012693291,-0.0026718855,0.00437654,-0.08668209,0.011933928,-0.009083547,0.00034029028,0.00089975854,-0.07719779,-0.0027695515,-0.012980538,-0.025392942,-0.007683871,-0.015366611,-0.020471735,-0.0006300508,-0.036296118,0.049669314,-0.22546673,-0.008391515,0.002559498,0.010795037,-0.040096246,-0.0026177128,68860
0.22062132,0.38252178,0.004684301,-0.0065947017,0.0062622093,0.040219847,0.018327663,0.17731029,0.00041770822,0.00019001539,-0.059362523,-0.02113779,0.28415835,0.010832583,0.008862922,-0.0002518744,-0.0064758016,0.00384357,-0.060096726,0.030521283,0.18408784,-0.013335838,0.073613934,0.10265992,0.01941877,0.010629358,73371
0.013765553,-0.04954263,-0.020541744,-0.008951405,0.0062597194,0.13820009,-0.01735148,0.080313906,-0.0020483646,-0.0044013103,0.04311958,0.025578521,-0.06876565,0.042502303,0.01278311,0.014112908,-0.003255379,0.09194961,0.07892025,-0.013630719,0.18379012,0.028911512,-0.009869,-0.0058983876,0.11279152,-0.005821312,66949
